Region,Instance Type,API Name,Memory (MB),Disk (GB),Compute Units,Virtual Cores,Disk Type,OD Linux PPH,OD Windows PPH,OD RHEL PPH,OD SLES PPH,OD MsWinSQL PPH,OD MsWinSQLWeb PPH,year1 light linux Prepay,year1 light linux PPH,year1 light mswin Prepay,year1 light mswin PPH,year1 light rhel Prepay,year1 light rhel PPH,year1 light sles Prepay,year1 light sles PPH,year1 light mswinSQL Prepay,year1 light mswinSQL PPH,year1 light mswinSQLWeb Prepay,year1 light mswinSQLWeb PPH,year1 medium linux Prepay,year1 medium linux PPH,year1 medium mswin Prepay,year1 medium mswin PPH,year1 medium rhel Prepay,year1 medium rhel PPH,year1 medium sles Prepay,year1 medium sles PPH,year1 medium mswinSQL Prepay,year1 medium mswinSQL PPH,year1 medium mswinSQLWeb Prepay,year1 medium mswinSQLWeb PPH,year1 heavy linux Prepay,year1 heavy linux PPH,year1 heavy mswin Prepay,year1 heavy mswin PPH,year1 heavy rhel Prepay,year1 heavy rhel PPH,year1 heavy sles Prepay,year1 heavy sles PPH,year1 heavy mswinSQL Prepay,year1 heavy mswinSQL PPH,year1 heavy mswinSQLWeb Prepay,year1 heavy mswinSQLWeb PPH,year3 light linux Prepay,year3 light linux PPH,year3 light mswin Prepay,year3 light mswin PPH,year3 light rhel Prepay,year3 light rhel PPH,year3 light sles Prepay,year3 light sles PPH,year3 light mswinSQL Prepay,year3 light mswinSQL PPH,year3 light mswinSQLWeb Prepay,year3 light mswinSQLWeb PPH,year3 medium linux Prepay,year3 medium linux PPH,year3 medium mswin Prepay,year3 medium mswin PPH,year3 medium rhel Prepay,year3 medium rhel PPH,year3 medium sles Prepay,year3 medium sles PPH,year3 medium mswinSQL Prepay,year3 medium mswinSQL PPH,year3 medium mswinSQLWeb Prepay,year3 medium mswinSQLWeb PPH,year3 heavy linux Prepay,year3 heavy linux PPH,year3 heavy mswin Prepay,year3 heavy mswin PPH,year3 heavy rhel Prepay,year3 heavy rhel PPH,year3 heavy sles Prepay,year3 heavy sles PPH,year3 heavy mswinSQL Prepay,year3 heavy mswinSQL PPH,year3 heavy mswinSQLWeb Prepay,year3 heavy mswinSQLWeb PPH
apac-sin,High-Compute Eight Extra Large,c3.8xlarge,60000.0,640,108,32,ssd,2.117,3.813,2.247,2.217,8.523,4.332,2881.0,2.02,2948.0,3.146,2881.0,2.15,3081.0,2.031,15359.0,5.879,6665.0,3.055,4660.0,0.904,5723.0,1.937,4660.0,1.034,4852.0,0.915,18327.0,4.877,7084.0,2.426,5704.0,0.707,6938.0,1.709,5704.0,0.837,5880.0,0.718,19704.0,3.378,10436.0,1.787,4322.0,1.772,4521.0,2.898,4322.0,1.902,4722.0,1.783,37633.0,5.63,17885.0,2.72,7001.0,0.8,9036.0,1.848,7001.0,0.93,7385.0,0.811,41493.0,4.72,17939.0,2.049,8613.0,0.626,11116.0,1.659,8613.0,0.756,8965.0,0.637,53331.0,3.044,25672.0,1.466
apac-sin,Cluster GPU Double Extra Large,g2.2xlarge,15000.0,60,26,8,ssd,1.0,1.16,1.13,1.1,4.166,1.307,,,,,,,,,,,,,3500.0,0.376,4329.0,0.465,3500.0,0.506,3692.0,0.388,21786.0,2.34,4854.0,0.521,4077.0,0.251,5043.0,0.31,4077.0,0.381,4253.0,0.262,25378.0,1.562,5654.0,0.348,,,,,,,,,,,,,8421.0,0.231,10416.0,0.286,8421.0,0.361,8805.0,0.243,52418.0,1.438,11678.0,0.32,9088.0,0.148,11241.0,0.183,9088.0,0.278,9440.0,0.159,56569.0,0.921,12603.0,0.205
apac-sin,Memory Optimized Large,r3.large,,32,,,,0.21,,,,,,,,,,,,,,,,,,692.0,0.069,1167.0,0.133,692.0,0.129,884.0,0.08,3578.0,0.409,1244.0,0.142,777.0,0.048,1355.0,0.083,777.0,0.108,953.0,0.059,4231.0,0.26,1469.0,0.09,,,,,,,,,,,,,1286.0,0.06,2432.0,0.128,1286.0,0.12,1670.0,0.071,10013.0,0.381,3390.0,0.129,1482.0,0.038,3075.0,0.078,1482.0,0.098,1834.0,0.049,11325.0,0.232,3826.0,0.078
apac-sin,Memory Optimized Extra Large,r3.xlarge,,80,,,,0.42,,,,,,,,,,,,,,,,,,1384.0,0.138,2262.0,0.258,1384.0,0.198,1576.0,0.149,5374.0,0.614,2448.0,0.28,1554.0,0.096,2626.0,0.161,1554.0,0.156,1730.0,0.107,6349.0,0.39,2893.0,0.178,,,,,,,,,,,,,2571.0,0.12,4715.0,0.248,2571.0,0.18,2955.0,0.131,15045.0,0.573,6649.0,0.253,2964.0,0.075,5960.0,0.151,2964.0,0.135,3316.0,0.086,17014.0,0.349,7516.0,0.154
apac-sin,Memory Optimized Double Extra Large,r3.2xlarge,,160,,,,0.84,,,,,,,,,,,,,,,,,,2768.0,0.276,4363.0,0.498,2768.0,0.406,2960.0,0.287,10683.0,1.219,4871.0,0.556,3108.0,0.192,5064.0,0.311,3108.0,0.322,3284.0,0.203,12624.0,0.776,5757.0,0.354,,,,,,,,,,,,,5142.0,0.24,9092.0,0.478,5142.0,0.37,5526.0,0.251,29933.0,1.139,13232.0,0.503,5928.0,0.15,11495.0,0.292,5928.0,0.28,6280.0,0.161,33839.0,0.693,14964.0,0.307
apac-sin,Memory Optimized Quadruple Extra Large,r3.4xlarge,,320,,,,1.68,,,,,,,,,,,,,,,,,,5536.0,0.552,7679.0,0.876,5536.0,0.682,5728.0,0.563,18637.0,2.127,8287.0,0.946,6216.0,0.384,8913.0,0.548,6216.0,0.514,6392.0,0.395,22024.0,1.354,9794.0,0.602,,,,,,,,,,,,,10284.0,0.48,16002.0,0.841,10284.0,0.61,10668.0,0.491,52205.0,1.987,22535.0,0.858,11856.0,0.3,20230.0,0.513,11856.0,0.43,12208.0,0.311,59018.0,1.209,25469.0,0.522
apac-sin,Memory Optimized Eight Extra Large,r3.8xlarge,,640,,,,3.36,,,,,,,,,,,,,,,,,,11072.0,1.104,13140.0,1.5,11072.0,1.234,11264.0,1.115,35609.0,4.065,14730.0,1.681,12432.0,0.768,14235.0,0.875,12432.0,0.898,12608.0,0.779,42084.0,2.587,17407.0,1.07,,,,,,,,,,,,,20568.0,0.96,20717.0,1.089,20568.0,1.09,20952.0,0.971,99772.0,3.797,40024.0,1.523,23712.0,0.6,26191.0,0.664,23712.0,0.73,24064.0,0.611,112792.0,2.311,45250.0,0.927
apac-sin,High I/O Extra Large,i2.xlarge,30500.0,720,14,4,ssd,1.018,1.169,1.078,1.118,2.127,1.292,927.0,0.531,927.0,0.704,927.0,0.591,1127.0,0.545,2457.0,1.122,1485.0,0.678,2150.0,0.327,2150.0,0.5,2150.0,0.387,2342.0,0.34,2929.0,1.004,1714.0,0.588,2621.0,0.223,2621.0,0.396,2621.0,0.283,2797.0,0.235,3311.0,0.567,2616.0,0.413,1398.0,0.415,1398.0,0.588,1398.0,0.475,1798.0,0.429,6474.0,0.985,3558.0,0.541,3288.0,0.253,3288.0,0.426,3288.0,0.313,3672.0,0.266,7512.0,0.858,3868.0,0.442,3946.0,0.174,3946.0,0.347,3946.0,0.234,4298.0,0.186,7838.0,0.448,4172.0,0.353
apac-sin,High I/O Double Extra Large,i2.2xlarge,61000.0,1440,27,8,ssd,2.035,2.337,2.165,2.135,4.254,2.585,1855.0,1.064,1855.0,1.41,1855.0,1.124,2055.0,1.078,4913.0,2.244,2969.0,1.356,4301.0,0.655,4301.0,1.001,4301.0,0.715,4493.0,0.668,5858.0,2.006,3427.0,1.174,5242.0,0.448,5242.0,0.793,5242.0,0.508,5418.0,0.46,6623.0,1.135,5234.0,0.825,2796.0,0.828,2796.0,1.174,2796.0,0.888,3196.0,0.842,12948.0,1.971,7116.0,1.083,6576.0,0.508,6576.0,0.854,6576.0,0.568,6960.0,0.521,15026.0,1.715,7736.0,0.883,7891.0,0.347,7891.0,0.693,7891.0,0.407,8243.0,0.359,15676.0,0.896,8343.0,0.707
apac-sin,High I/O Quadruple Extra Large,i2.4xlarge,122000.0,2880,53,16,ssd,4.07,4.674,4.2,4.17,8.508,5.169,3709.0,2.127,3709.0,2.818,3709.0,2.187,3909.0,2.141,9827.0,4.487,5939.0,2.712,8601.0,1.309,8601.0,2.0,8601.0,1.369,8793.0,1.322,11714.0,4.012,6854.0,2.347,10483.0,0.894,10483.0,1.585,10483.0,0.954,10659.0,0.906,13244.0,2.268,10467.0,1.65,5593.0,1.656,5593.0,2.347,5593.0,1.716,5993.0,1.67,25897.0,3.941,14233.0,2.166,13152.0,1.015,13152.0,1.706,13152.0,1.075,13536.0,1.028,30051.0,3.43,15471.0,1.765,15782.0,0.694,15782.0,1.385,15782.0,0.754,16134.0,0.706,31352.0,1.79,16685.0,1.413
apac-sin,High I/O Eight Extra Large,i2.8xlarge,244000.0,5760,104,32,ssd,8.14,9.348,8.27,8.24,17.016,10.338,7419.0,4.254,7419.0,5.636,7419.0,4.314,7619.0,4.268,19653.0,8.974,11877.0,5.423,17202.0,2.618,17202.0,4.0,17202.0,2.678,17394.0,2.631,23429.0,8.024,13709.0,4.694,20966.0,1.788,20966.0,3.171,20966.0,1.848,21142.0,1.8,26487.0,4.536,20935.0,3.3,11186.0,3.312,11186.0,4.694,11186.0,3.372,11586.0,3.326,51794.0,7.883,28466.0,4.332,26303.0,2.03,26303.0,3.413,26303.0,2.09,26687.0,2.043,60103.0,6.86,30943.0,3.531,31565.0,1.388,31565.0,2.771,31565.0,1.448,31917.0,1.4,62703.0,3.58,33371.0,2.825
apac-sin,High-Storage Eight Extra Large,hs1.8xlarge,117000.0,48000,35,16,ephemeral,5.57,5.901,5.7,5.67,9.32,6.114,5144.0,3.328,5996.0,3.878,5144.0,3.458,5344.0,3.342,11093.0,7.175,6544.0,4.233,13245.0,2.268,15437.0,2.643,13245.0,2.398,13437.0,2.281,28560.0,4.89,16848.0,2.885,14191.0,1.08,16540.0,1.259,14191.0,1.21,14367.0,1.092,40800.0,3.105,18051.0,1.374,7621.0,2.61,8883.0,3.042,7621.0,2.74,8021.0,2.624,21911.0,7.504,9694.0,3.32,22075.0,1.96,25729.0,2.284,22075.0,2.09,22459.0,1.973,63466.0,5.635,28080.0,2.493,26280.0,1.0,30629.0,1.166,26280.0,1.13,26632.0,1.012,75555.0,2.875,33428.0,1.272
apac-sin,Micro,t1.micro,615.0,160,0,1,ebs,0.02,0.02,0.08,0.03,,0.075,23.0,0.015,23.0,0.016,23.0,0.075,48.0,0.021,,,110.0,0.051,54.0,0.01,54.0,0.012,54.0,0.07,78.0,0.016,,,140.0,0.046,62.0,0.008,62.0,0.009,62.0,0.068,84.0,0.014,,,150.0,0.026,35.0,0.015,35.0,0.016,35.0,0.075,85.0,0.021,,,330.0,0.05,82.0,0.01,82.0,0.012,82.0,0.07,130.0,0.016,,,390.0,0.044,100.0,0.008,100.0,0.009,100.0,0.068,144.0,0.014,,,410.0,0.024
apac-sin,Standard Small,m1.small,1700.0,160,1,1,ephemeral,0.058,0.093,0.118,0.088,0.629,0.139,67.0,0.047,69.0,0.069,67.0,0.107,167.0,0.058,1030.0,0.473,210.0,0.094,111.0,0.022,134.0,0.042,111.0,0.082,207.0,0.033,1280.0,0.437,240.0,0.082,135.0,0.018,165.0,0.037,135.0,0.078,223.0,0.029,1450.0,0.248,310.0,0.054,97.0,0.037,106.0,0.059,97.0,0.097,297.0,0.048,3030.0,0.461,550.0,0.083,176.0,0.018,214.0,0.038,176.0,0.078,368.0,0.029,3730.0,0.426,620.0,0.071,212.0,0.014,259.0,0.034,212.0,0.074,388.0,0.025,4180.0,0.238,770.0,0.044
apac-sin,Standard Medium,m1.medium,3750.0,410,2,1,ephemeral,0.117,0.187,0.177,0.217,0.744,0.237,133.0,0.093,138.0,0.138,133.0,0.153,333.0,0.104,1170.0,0.534,340.0,0.155,222.0,0.043,269.0,0.084,222.0,0.103,414.0,0.054,1430.0,0.49,371.0,0.128,270.0,0.035,327.0,0.074,270.0,0.095,446.0,0.046,1680.0,0.289,523.0,0.088,194.0,0.075,213.0,0.118,194.0,0.135,594.0,0.086,3360.0,0.512,870.0,0.133,352.0,0.034,433.0,0.075,352.0,0.094,736.0,0.045,4090.0,0.467,931.0,0.106,423.0,0.028,519.0,0.068,423.0,0.088,775.0,0.039,4720.0,0.269,1245.0,0.071
apac-sin,Standard Large,m1.large,7500.0,850,4,2,ephemeral,0.233,0.373,0.293,0.333,0.955,0.435,266.0,0.186,276.0,0.275,266.0,0.246,466.0,0.197,1440.0,0.656,610.0,0.277,444.0,0.086,537.0,0.168,444.0,0.146,636.0,0.097,1695.0,0.582,665.0,0.226,539.0,0.069,660.0,0.148,539.0,0.129,715.0,0.08,2117.0,0.362,969.0,0.165,388.0,0.149,425.0,0.236,388.0,0.209,788.0,0.16,4030.0,0.613,1540.0,0.234,704.0,0.069,861.0,0.15,704.0,0.129,1088.0,0.08,4714.0,0.538,1615.0,0.183,847.0,0.055,1052.0,0.134,847.0,0.115,1199.0,0.066,5684.0,0.324,2271.0,0.129
apac-sin,Standard Extra Large,m1.xlarge,15000.0,1690,8,4,ephemeral,0.467,0.747,0.527,0.567,1.362,0.83,532.0,0.372,552.0,0.55,532.0,0.432,732.0,0.383,2060.0,0.85,1140.0,0.523,887.0,0.172,1076.0,0.335,887.0,0.232,1079.0,0.183,2641.0,0.675,1245.0,0.425,1079.0,0.139,1323.0,0.295,1079.0,0.199,1255.0,0.15,2945.0,0.504,1862.0,0.319,776.0,0.298,850.0,0.472,776.0,0.358,1176.0,0.309,4860.0,0.77,2860.0,0.436,1407.0,0.138,1727.0,0.302,1407.0,0.198,1791.0,0.149,5700.0,0.627,2974.0,0.339,1694.0,0.11,2089.0,0.269,1694.0,0.17,2046.0,0.121,7562.0,0.432,4323.0,0.247
apac-sin,High-CPU Medium,c1.medium,1700.0,350,5,2,ephemeral,0.164,0.266,0.224,0.264,,0.31,174.0,0.122,178.0,0.19,174.0,0.182,374.0,0.133,,,440.0,0.2,362.0,0.07,393.0,0.135,362.0,0.13,554.0,0.081,,,510.0,0.174,443.0,0.055,472.0,0.12,443.0,0.115,619.0,0.066,,,720.0,0.125,261.0,0.107,273.0,0.175,261.0,0.167,661.0,0.118,,,1190.0,0.18,544.0,0.062,607.0,0.127,544.0,0.122,928.0,0.073,,,1310.0,0.15,669.0,0.049,739.0,0.114,669.0,0.109,1021.0,0.06,,,1800.0,0.103
apac-sin,High-CPU Extra Large,c1.xlarge,7000.0,1690,20,8,ephemeral,0.655,1.065,0.785,0.755,2.124,1.16,696.0,0.488,712.0,0.76,696.0,0.618,896.0,0.499,3710.0,1.42,1610.0,0.738,1447.0,0.281,1566.0,0.542,1447.0,0.411,1639.0,0.292,4567.0,1.215,1823.0,0.624,1771.0,0.22,1895.0,0.478,1771.0,0.35,1947.0,0.231,4910.0,0.842,2685.0,0.46,1044.0,0.428,1092.0,0.7,1044.0,0.558,1444.0,0.439,9090.0,1.36,4320.0,0.657,2174.0,0.248,2426.0,0.509,2174.0,0.378,2558.0,0.259,10339.0,1.176,4616.0,0.527,2675.0,0.194,2962.0,0.454,2675.0,0.324,3027.0,0.205,13289.0,0.759,6605.0,0.377
apac-sin,Hi-Memory Extra Large,m2.xlarge,17100.0,420,6,2,ephemeral,0.296,0.371,0.356,0.396,1.084,0.445,282.0,0.231,353.0,0.368,282.0,0.291,482.0,0.242,1620.0,0.737,790.0,0.358,410.0,0.089,652.0,0.199,410.0,0.149,602.0,0.1,1920.0,0.657,818.0,0.281,493.0,0.071,795.0,0.171,493.0,0.131,669.0,0.082,2420.0,0.415,1200.0,0.205,423.0,0.185,548.0,0.31,423.0,0.245,823.0,0.196,4440.0,0.676,1950.0,0.297,623.0,0.071,1014.0,0.176,623.0,0.131,1007.0,0.082,5190.0,0.593,1934.0,0.221,739.0,0.057,1238.0,0.154,739.0,0.117,1091.0,0.068,6340.0,0.362,2725.0,0.155
apac-sin,Hi-Memory Double Extra Large,m2.2xlarge,34200.0,850,13,4,ephemeral,0.592,0.742,0.652,0.692,1.654,0.85,564.0,0.462,706.0,0.735,564.0,0.522,764.0,0.473,2220.0,1.066,1500.0,0.684,820.0,0.178,1297.0,0.398,820.0,0.238,1012.0,0.189,2880.0,0.765,1553.0,0.534,985.0,0.143,1588.0,0.343,985.0,0.203,1161.0,0.154,3267.0,0.56,2316.0,0.398,846.0,0.37,1096.0,0.62,846.0,0.43,1246.0,0.381,5100.0,0.95,3690.0,0.561,1246.0,0.143,2028.0,0.351,1246.0,0.203,1630.0,0.154,5904.0,0.698,3627.0,0.414,1477.0,0.114,2492.0,0.308,1477.0,0.174,1829.0,0.125,8136.0,0.464,5236.0,0.299
apac-sin,Hi-Memory Quadruple Extra Large,m2.4xlarge,68400.0,1690,26,8,ephemeral,1.183,1.483,1.313,1.283,2.976,1.7,1128.0,0.924,1412.0,1.47,1128.0,1.054,1328.0,0.935,4440.0,2.132,3000.0,1.369,1639.0,0.355,2594.0,0.795,1639.0,0.485,1831.0,0.366,5760.0,1.53,3116.0,1.066,1970.0,0.286,3172.0,0.686,1970.0,0.416,2146.0,0.297,6534.0,1.12,4641.0,0.794,1692.0,0.74,2192.0,1.24,1692.0,0.87,2092.0,0.751,10200.0,1.9,7380.0,1.123,2491.0,0.286,4054.0,0.704,2491.0,0.416,2875.0,0.297,11808.0,1.397,7254.0,0.829,2954.0,0.228,4969.0,0.617,2954.0,0.358,3306.0,0.239,16272.0,0.929,10472.0,0.598
apac-sin,Cluster Compute Eight Extra Large,cc2.8xlarge,60500.0,3370,88,32,ephemeral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apac-sin,High-Memory Cluster Eight Extra Large,cr1.8xlarge,244000.0,240,88,32,ssd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apac-sin,High I/O Quadruple Extra Large,hi1.4xlarge,60500.0,2048,35,16,ssd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apac-tokyo,M3 Medium Instance,m3.medium,3750.0,4,3,1,ssd,0.101,0.151,0.161,0.201,0.358,0.187,120.0,0.091,129.0,0.133,120.0,0.151,320.0,0.102,455.0,0.208,277.0,0.126,200.0,0.043,238.0,0.08,200.0,0.103,392.0,0.054,649.0,0.173,317.0,0.109,244.0,0.03,290.0,0.067,244.0,0.09,420.0,0.041,766.0,0.131,455.0,0.078,190.0,0.072,199.0,0.114,190.0,0.132,590.0,0.083,1223.0,0.187,687.0,0.105,304.0,0.034,380.0,0.072,304.0,0.094,688.0,0.045,1436.0,0.164,761.0,0.088,375.0,0.025,467.0,0.063,375.0,0.085,727.0,0.036,1990.0,0.113,1059.0,0.06
apac-tokyo,M3 Large Instance,m3.large,7500.0,32,6,2,ssd,0.203,0.302,0.263,0.303,0.716,0.374,240.0,0.184,257.0,0.268,240.0,0.244,440.0,0.195,911.0,0.416,553.0,0.252,401.0,0.086,474.0,0.161,401.0,0.146,593.0,0.097,1298.0,0.347,604.0,0.207,487.0,0.061,584.0,0.134,487.0,0.121,663.0,0.072,1531.0,0.262,866.0,0.149,378.0,0.146,398.0,0.229,378.0,0.206,778.0,0.157,2447.0,0.373,1372.0,0.21,608.0,0.07,760.0,0.145,608.0,0.13,992.0,0.081,2872.0,0.328,1445.0,0.166,750.0,0.05,928.0,0.124,750.0,0.11,1102.0,0.061,3979.0,0.227,2011.0,0.115
apac-tokyo,M3 Extra Large Instance,m3.xlarge,15000.0,80,13,4,ssd,0.405,0.603,0.465,0.505,1.353,0.748,480.0,0.367,513.0,0.534,480.0,0.427,680.0,0.378,1822.0,0.831,1107.0,0.504,801.0,0.17,950.0,0.321,801.0,0.23,993.0,0.181,2595.0,0.692,1206.0,0.412,973.0,0.123,1169.0,0.268,973.0,0.183,1149.0,0.134,3063.0,0.524,1730.0,0.296,756.0,0.29,795.0,0.456,756.0,0.35,1156.0,0.301,4892.0,0.747,2745.0,0.418,1214.0,0.139,1529.0,0.29,1214.0,0.199,1598.0,0.15,5745.0,0.655,2890.0,0.331,1500.0,0.099,1850.0,0.247,1500.0,0.159,1852.0,0.11,7957.0,0.453,4023.0,0.229
apac-tokyo,M3 Double Extra Large Instance,m3.2xlarge,30000.0,160,26,8,ssd,0.81,1.206,0.94,0.91,2.705,1.496,960.0,0.733,1027.0,1.068,960.0,0.863,1160.0,0.744,3646.0,1.663,2205.0,1.008,1601.0,0.34,1899.0,0.643,1601.0,0.47,1793.0,0.351,4782.0,1.273,2405.0,0.825,1948.0,0.246,2335.0,0.534,1948.0,0.376,2124.0,0.257,5630.0,0.965,3464.0,0.592,1512.0,0.581,1590.0,0.91,1512.0,0.711,1912.0,0.592,9808.0,1.492,5489.0,0.837,2428.0,0.278,3042.0,0.578,2428.0,0.408,2812.0,0.289,10550.0,1.206,5781.0,0.661,3000.0,0.199,3708.0,0.492,3000.0,0.329,3352.0,0.21,14620.0,0.835,8044.0,0.459
apac-tokyo,High-Compute Large,c3.large,3750.0,32,7,2,ssd,0.128,0.231,0.188,0.228,0.572,0.271,181.0,0.128,185.0,0.205,181.0,0.188,381.0,0.144,961.0,0.368,436.0,0.199,301.0,0.061,347.0,0.128,301.0,0.121,493.0,0.072,1205.0,0.32,463.0,0.159,357.0,0.047,425.0,0.111,357.0,0.107,533.0,0.058,1377.0,0.235,673.0,0.115,265.0,0.116,282.0,0.19,265.0,0.176,665.0,0.127,2353.0,0.35,1175.0,0.179,462.0,0.055,540.0,0.121,462.0,0.115,846.0,0.066,2730.0,0.31,1184.0,0.135,549.0,0.041,674.0,0.11,549.0,0.101,901.0,0.052,3761.0,0.214,1682.0,0.095
apac-tokyo,High-Compute Extra Large,c3.xlarge,7500.0,80,14,4,ssd,0.255,0.462,0.315,0.355,1.141,0.542,363.0,0.255,369.0,0.41,363.0,0.315,563.0,0.277,1922.0,0.734,872.0,0.397,602.0,0.121,690.0,0.252,602.0,0.181,794.0,0.132,2290.0,0.609,926.0,0.317,713.0,0.094,848.0,0.223,713.0,0.154,889.0,0.105,2617.0,0.448,1347.0,0.23,530.0,0.232,564.0,0.381,530.0,0.292,930.0,0.243,4707.0,0.7,2350.0,0.358,925.0,0.11,1082.0,0.243,925.0,0.17,1309.0,0.121,5188.0,0.59,2367.0,0.27,1097.0,0.081,1340.0,0.219,1097.0,0.141,1449.0,0.092,7145.0,0.408,3365.0,0.191
apac-tokyo,High-Compute Double Extra Large,c3.2xlarge,15000.0,160,28,8,ssd,0.511,0.925,0.641,0.611,2.282,1.083,726.0,0.511,737.0,0.818,726.0,0.641,926.0,0.543,3845.0,1.469,1745.0,0.794,1204.0,0.243,1380.0,0.507,1204.0,0.373,1396.0,0.254,4579.0,1.218,1850.0,0.633,1427.0,0.188,1690.0,0.443,1427.0,0.318,1603.0,0.199,5235.0,0.895,2693.0,0.462,1061.0,0.466,1128.0,0.761,1061.0,0.596,1461.0,0.477,9413.0,1.4,4702.0,0.715,1850.0,0.221,2166.0,0.485,1850.0,0.351,2234.0,0.232,10376.0,1.18,4734.0,0.541,2194.0,0.163,2690.0,0.44,2194.0,0.293,2546.0,0.174,14290.0,0.815,6730.0,0.384
apac-tokyo,High-Compute Quadruple Extra Large,c3.4xlarge,30000.0,320,55,16,ssd,1.021,1.849,1.151,1.121,4.564,2.166,1451.0,1.021,1474.0,1.636,1451.0,1.151,1651.0,1.076,7689.0,2.937,3490.0,1.589,2407.0,0.486,2759.0,1.012,2407.0,0.616,2599.0,0.497,9158.0,2.434,3700.0,1.268,2854.0,0.375,3380.0,0.887,2854.0,0.505,3030.0,0.386,10469.0,1.79,5387.0,0.924,2121.0,0.93,2255.0,1.522,2121.0,1.06,2521.0,0.941,18828.0,2.799,9404.0,1.431,3699.0,0.441,4331.0,0.97,3699.0,0.571,4083.0,0.452,20751.0,2.36,9468.0,1.081,4389.0,0.326,5369.0,0.877,4389.0,0.456,4741.0,0.337,28580.0,1.631,13457.0,0.768
apac-tokyo,High-Compute Eight Extra Large,c3.8xlarge,60000.0,640,108,32,ssd,2.043,3.699,2.173,2.143,9.128,4.332,2902.0,2.043,2950.0,3.272,2902.0,2.173,3102.0,2.141,15377.0,5.875,6979.0,3.178,4813.0,0.971,5522.0,2.027,4813.0,1.101,5005.0,0.982,18317.0,4.87,7400.0,2.535,5708.0,0.75,6763.0,1.773,5708.0,0.88,5884.0,0.761,20939.0,3.581,10773.0,1.846,4243.0,1.861,4510.0,3.044,4243.0,1.991,4643.0,1.872,37654.0,5.599,18808.0,2.863,7397.0,0.884,8665.0,1.94,7397.0,1.014,7781.0,0.895,41502.0,4.719,18935.0,2.162,8777.0,0.651,10744.0,1.755,8777.0,0.781,9129.0,0.662,57159.0,3.263,26915.0,1.534
apac-tokyo,Cluster GPU Double Extra Large,g2.2xlarge,15000.0,60,26,8,ssd,0.898,1.01,1.028,0.998,3.913,1.19,,,,,,,,,,,,,2911.0,0.334,2954.0,0.447,2911.0,0.464,3103.0,0.345,4148.0,3.169,3270.0,0.61,3406.0,0.21,4041.0,0.249,3406.0,0.34,3582.0,0.221,11450.0,1.961,4433.0,0.337,,,,,,,,,,,,,7710.0,0.199,7811.0,0.363,7710.0,0.329,8094.0,0.21,25815.0,2.292,7952.0,0.493,9310.0,0.089,9476.0,0.194,9310.0,0.219,9662.0,0.1,38106.0,1.45,9844.0,0.25
apac-tokyo,Memory Optimized Large,r3.large,,32,,,,0.21,,,,,,,,,,,,,,,,,,692.0,0.069,1084.0,0.124,692.0,0.129,884.0,0.08,3508.0,0.401,1168.0,0.134,777.0,0.048,1269.0,0.078,777.0,0.108,953.0,0.059,4145.0,0.255,1379.0,0.084,,,,,,,,,,,,,1286.0,0.06,2316.0,0.122,1286.0,0.12,1670.0,0.071,9841.0,0.374,3170.0,0.121,1482.0,0.038,2929.0,0.074,1482.0,0.098,1834.0,0.049,11120.0,0.228,3586.0,0.073
apac-tokyo,Memory Optimized Extra Large,r3.xlarge,,80,,,,0.42,,,,,,,,,,,,,,,,,,1384.0,0.138,2100.0,0.24,1384.0,0.198,1576.0,0.149,5135.0,0.587,2295.0,0.262,1554.0,0.096,2460.0,0.151,1554.0,0.156,1730.0,0.107,6067.0,0.373,2709.0,0.167,,,,,,,,,,,,,2571.0,0.12,4490.0,0.236,2571.0,0.18,2955.0,0.131,14385.0,0.547,6226.0,0.237,2964.0,0.075,5676.0,0.144,2964.0,0.135,3316.0,0.086,16254.0,0.333,7037.0,0.144
apac-tokyo,Memory Optimized Double Extra Large,r3.2xlarge,,160,,,,0.84,,,,,,,,,,,,,,,,,,2768.0,0.276,4050.0,0.463,2768.0,0.406,2960.0,0.287,10333.0,1.179,4708.0,0.538,3108.0,0.192,4744.0,0.291,3108.0,0.322,3284.0,0.203,12210.0,0.751,5563.0,0.342,,,,,,,,,,,,,5142.0,0.24,8659.0,0.455,5142.0,0.37,5526.0,0.251,28937.0,1.102,12786.0,0.486,5928.0,0.15,10948.0,0.278,5928.0,0.28,6280.0,0.161,32709.0,0.67,14461.0,0.297
apac-tokyo,Memory Optimized Quadruple Extra Large,r3.4xlarge,,320,,,,1.68,,,,,,,,,,,,,,,,,,5536.0,0.552,7129.0,0.814,5536.0,0.682,5728.0,0.563,17161.0,1.959,7425.0,0.848,6216.0,0.384,8349.0,0.513,6216.0,0.514,6392.0,0.395,20282.0,1.247,8774.0,0.539,,,,,,,,,,,,,10284.0,0.481,15240.0,0.801,10284.0,0.611,10668.0,0.492,48080.0,1.83,20173.0,0.768,11856.0,0.3,19267.0,0.489,11856.0,0.43,12208.0,0.311,54353.0,1.113,22809.0,0.468
